Date,Overall AQI Value,Main Pollutant,Site Name (of Overall AQI),Site ID (of Overall AQI),Source (of Overall AQI),CO,Ozone,SO2,PM10,PM25,NO2
9/14/2019,44,Ozone,"TRITON Middle SCHOOL, NORTH OF FAIRLAND",18-145-0001,AQS,9,44,0,19,39,25
9/15/2019,49,PM2.5,Indpls- Washington Park/  in parking lot next to police station,18-097-0078,AQS,9,40,0,20,49,19
9/16/2019,69,PM2.5,Indpls.- I 70,18-097-0087,AQS,9,44,0,23,69,31
9/17/2019,64,PM2.5,Indpls.- I 70,18-097-0087,AQS,7,44,0,18,64,29
9/18/2019,58,Ozone,"Perry Worth ELEMENTRY SCHOOL, WEST OF WHITESTOWN",18-011-0001,AQS,9,58,0,20,49,32
9/19/2019,90,Ozone,"Perry Worth ELEMENTRY SCHOOL, WEST OF WHITESTOWN",18-011-0001,AQS,14,90,1,31,61,43
9/20/2019,119,Ozone,Our Lady of Grace- Noblesville,18-057-0006,AQS,13,119,0,49,77,37
9/21/2019,64,PM2.5,Indpls- Washington Park/  in parking lot next to police station,18-097-0078,AQS,9,51,1,34,64,25
9/22/2019,51,PM2.5,Indpls- Washington Park/  in parking lot next to police station,18-097-0078,AQS,8,42,1,31,51,11
9/23/2019,35,Ozone,"Perry Worth ELEMENTRY SCHOOL, WEST OF WHITESTOWN",18-011-0001,AQS,10,35,0,10,32,33
9/24/2019,50,PM2.5,Indpls- E. Michigan St./ Thomas Gregg Sch. 15,18-097-0083,AQS,11,42,0,44,50,28
9/25/2019,46,Ozone,Helmsburg,18-013-0001,AQS,15,46,1,21,45,25
9/26/2019,47,PM2.5,Indpls.- I 70,18-097-0087,AQS,14,37,0,19,47,32
9/27/2019,54,PM2.5,Indpls.- I 70,18-097-0087,AQS,10,48,0,29,54,24
9/28/2019,48,PM2.5,Indpls.- I 70,18-097-0087,AQS,9,44,0,15,48,23
9/29/2019,55,PM2.5,Indpls.- I 70,18-097-0087,AQS,8,42,0,17,55,25
9/30/2019,65,PM2.5,Indpls- W. 18th St./ Ernie Pyle School 90,18-097-0081,AQS,10,44,0,40,65,31
10/1/2019,58,PM2.5,Indpls- W. 18th St./ Ernie Pyle School 90,18-097-0081,AQS,11,42,1,29,58,25
10/2/2019,52,PM2.5,Indpls.- I 70,18-097-0087,AQS,10,42,1,29,52,25
10/3/2019,40,PM2.5,Indpls.- I 70,18-097-0087,AQS,11,29,0,17,40,23
10/4/2019,28,Ozone,"Perry Worth ELEMENTRY SCHOOL, WEST OF WHITESTOWN",18-011-0001,AQS,7,28,0,9,24,19
10/5/2019,47,PM2.5,Indpls- Washington Park/  in parking lot next to police station,18-097-0078,AQS,11,43,0,22,47,36
10/6/2019,56,PM2.5,Indpls- W. 18th St./ Ernie Pyle School 90,18-097-0081,AQS,11,31,0,16,56,21
10/7/2019,60,PM2.5,Indpls.- I 70,18-097-0087,AQS,10,34,0,19,60,28
10/8/2019,56,PM2.5,Indpls- Washington Park/  in parking lot next to police station,18-097-0078,AQS,11,42,3,22,56,34
10/9/2019,44,Ozone,"Perry Worth ELEMENTRY SCHOOL, WEST OF WHITESTOWN",18-011-0001,AQS,9,44,3,19,43,33
10/10/2019,54,PM2.5,Indpls- W. 18th St./ Ernie Pyle School 90,18-097-0081,AQS,13,42,0,18,54,20
10/11/2019,34,PM2.5,Indpls- Washington Park/  in parking lot next to police station,18-097-0078,AQS,10,30,0,10,34,17
10/12/2019,34,PM2.5,Carmel- Hazel Dell Pkwy.,18-057-0008,AQS,5,34,0,12,34,12
10/13/2019,40,Ozone,"TRITON Middle SCHOOL, NORTH OF FAIRLAND",18-145-0001,AQS,6,40,1,15,35,19
10/14/2019,56,PM2.5,Indpls- W. 18th St./ Ernie Pyle School 90,18-097-0081,AQS,10,35,0,20,56,31
10/15/2019,52,PM2.5,Indpls- W. 18th St./ Ernie Pyle School 90,18-097-0081,AQS,10,40,1,20,52,20
10/16/2019,23,Ozone,Our Lady of Grace- Noblesville,18-057-0006,AQS,8,23,0,12,20,11
10/17/2019,34,PM2.5,Indpls- Washington Park/  in parking lot next to police station,18-097-0078,AQS,9,26,0,14,34,25
10/18/2019,64,PM2.5,Indpls.- I 70,18-097-0087,AQS,8,30,0,45,64,29
10/19/2019,61,PM2.5,Indpls.- I 70,18-097-0087,AQS,10,43,1,19,61,31
10/20/2019,106,PM2.5,Indpls- W. 18th St./ Ernie Pyle School 90,18-097-0081,AQS,14,47,1,33,106,38
10/21/2019,42,PM2.5,Indpls- W. 18th St./ Ernie Pyle School 90,18-097-0081,AQS,10,34,0,9,42,17
10/22/2019,30,Ozone,Helmsburg,18-013-0001,AQS,3,30,0,.,13,16
10/23/2019,35,Ozone,Monrovia- Monrovia HS.,18-109-0005,AQS,3,35,3,.,19,23
10/24/2019,40,PM2.5,Indpls- W. 18th St./ Ernie Pyle School 90,18-097-0081,AQS,6,30,1,24,40,24
10/25/2019,55,PM2.5,Indpls.- I 70,18-097-0087,AQS,7,24,0,.,55,25
10/26/2019,48,PM2.5,Indpls.- I 70,18-097-0087,AQS,6,24,0,.,48,17
10/27/2019,48,PM2.5,Indpls- W. 18th St./ Ernie Pyle School 90,18-097-0081,AQS,7,33,0,11,48,24
10/28/2019,63,PM2.5,Indpls.- I 70,18-097-0087,AQS,8,37,1,.,63,21
10/29/2019,43,PM2.5,Indpls.- I 70,18-097-0087,AQS,8,20,0,.,43,17
10/30/2019,59,PM2.5,Indpls-  School 21/ Florence Fay School 21,18-097-0084,AQS,7,13,0,7,59,13
10/31/2019,23,PM2.5,Indpls.- I 70,18-097-0087,AQS,6,23,0,.,23,10
11/1/2019,40,PM2.5,Indpls- Washington Park/  in parking lot next to police station,18-097-0078,AQS,6,28,1,18,40,27
11/2/2019,41,PM2.5,Carmel- Hazel Dell Pkwy.,18-057-0008,AQS,5,26,0,12,41,23
11/3/2019,31,Ozone,"Perry Worth ELEMENTRY SCHOOL, WEST OF WHITESTOWN",18-011-0001,AQS,5,31,3,14,28,20
11/4/2019,45,PM2.5,Indpls.- I 70,18-097-0087,AQS,7,31,1,17,45,23
11/5/2019,52,PM2.5,Indpls.- I 70,18-097-0087,AQS,5,29,0,19,52,28
11/6/2019,57,PM2.5,Indpls.- I 70,18-097-0087,AQS,8,27,1,22,57,25
11/7/2019,41,PM2.5,Indpls.- I 70,18-097-0087,AQS,6,27,0,9,41,24
11/8/2019,54,PM2.5,Indpls.- I 70,18-097-0087,AQS,8,27,0,21,54,31
11/9/2019,54,PM2.5,Indpls- Washington Park/  in parking lot next to police station,18-097-0078,AQS,8,28,1,20,54,29
11/10/2019,62,PM2.5,Indpls.- I 70,18-097-0087,AQS,10,32,1,22,62,26
11/11/2019,65,PM2.5,Indpls.- I 70,18-097-0087,AQS,9,27,0,17,65,12
11/12/2019,29,PM2.5,Indpls.- I 70,18-097-0087,AQS,6,29,0,7,29,27
11/13/2019,52,PM2.5,Indpls- Washington Park/  in parking lot next to police station,18-097-0078,AQS,5,26,0,16,52,29
11/14/2019,56,PM2.5,Carmel- Hazel Dell Pkwy.,18-057-0008,AQS,8,26,1,19,56,26
11/15/2019,77,PM2.5,Indpls.- I 70,18-097-0087,AirNow,8,29,0,18,77,25
11/16/2019,65,PM2.5,Indpls.- I 70,18-097-0087,AirNow,5,30,0,19,65,21
11/17/2019,71,PM2.5,Indpls- W. 18th St./ Ernie Pyle School 90,18-097-0081,AQS,7,29,0,24,71,26
11/18/2019,76,PM2.5,Anderson- Eastside Elem. School,18-095-0011,AQS,9,10,0,21,76,25
11/19/2019,60,PM2.5,Indpls- W. 18th St./ Ernie Pyle School 90,18-097-0081,AQS,9,17,0,14,60,19
11/20/2019,68,PM2.5,Carmel- Hazel Dell Pkwy.,18-057-0008,AQS,8,20,0,19,68,15
11/21/2019,50,PM2.5,Indpls- Washington Park/  in parking lot next to police station,18-097-0078,AQS,9,31,0,13,50,12
11/22/2019,58,PM2.5,Indpls.- I 70,18-097-0087,AQS,8,25,0,7,58,26
11/23/2019,55,PM2.5,Indpls.- I 70,18-097-0087,AQS,7,17,0,13,55,20
11/24/2019,52,PM2.5,Indpls- Washington Park/  in parking lot next to police station,18-097-0078,AQS,5,24,0,12,52,10
11/25/2019,51,PM2.5,Indpls.- I 70,18-097-0087,AQS,7,31,0,15,51,14
11/26/2019,60,PM2.5,Indpls- W. 18th St./ Ernie Pyle School 90,18-097-0081,AQS,11,31,1,14,60,23
11/27/2019,31,Ozone,Helmsburg,18-013-0001,AQS,7,31,0,6,16,8
11/28/2019,28,PM2.5,Indpls- Washington Park/  in parking lot next to police station,18-097-0078,AQS,2,25,0,6,28,14
11/29/2019,48,PM2.5,Indpls- W. 18th St./ Ernie Pyle School 90,18-097-0081,AQS,3,18,0,10,48,15
11/30/2019,38,PM2.5,Indpls- Washington Park/  in parking lot next to police station,18-097-0078,AQS,5,22,0,7,38,8
12/1/2019,23,Ozone,"Perry Worth ELEMENTRY SCHOOL, WEST OF WHITESTOWN",18-011-0001,AQS,5,23,0,2,14,12
12/2/2019,27,Ozone,Helmsburg,18-013-0001,AQS,6,27,0,4,25,17
12/3/2019,36,PM2.5,Indpls- Washington Park/  in parking lot next to police station,18-097-0078,AQS,6,26,1,11,36,21
12/4/2019,31,Ozone,Helmsburg,18-013-0001,AQS,6,31,0,.,24,24
12/5/2019,47,PM2.5,Indpls.- I 70,18-097-0087,AQS,9,27,1,33,47,30
12/6/2019,48,PM2.5,Indpls.- I 70,18-097-0087,AQS,6,27,1,.,48,28
12/7/2019,70,PM2.5,Indpls- W. 18th St./ Ernie Pyle School 90,18-097-0081,AQS,6,26,3,18,70,28
12/8/2019,59,PM2.5,Indpls- Washington Park/  in parking lot next to police station,18-097-0078,AQS,7,33,1,19,59,15
12/9/2019,50,PM2.5,Indpls.- I 70,18-097-0087,AQS,6,28,0,14,50,19
12/10/2019,29,Ozone,Helmsburg,18-013-0001,AQS,5,29,0,9,22,24
12/11/2019,59,PM2.5,Indpls- Washington Park/  in parking lot next to police station,18-097-0078,AQS,5,22,0,31,59,27
12/12/2019,56,PM2.5,Indpls- Washington Park/  in parking lot next to police station,18-097-0078,AQS,7,22,1,21,56,18
12/13/2019,64,PM2.5,Indpls- W. 18th St./ Ernie Pyle School 90,18-097-0081,AirNow,10,22,1,23,64,28
12/14/2019,77,PM2.5,Indpls.- I 70,18-097-0087,AQS,11,23,0,28,77,21
12/15/2019,60,PM2.5,Indpls- Washington Park/  in parking lot next to police station,18-097-0078,AQS,6,24,0,19,60,14
12/16/2019,75,PM2.5,Indpls.- I 70,18-097-0087,AQS,3,26,0,23,75,9
12/17/2019,63,PM2.5,Indpls.- I 70,18-097-0087,AQS,5,31,0,19,63,31
12/18/2019,56,PM2.5,Indpls- Washington Park/  in parking lot next to police station,18-097-0078,AQS,6,31,0,19,56,36
12/19/2019,72,PM2.5,Indpls- W. 18th St./ Ernie Pyle School 90,18-097-0081,AQS,6,29,1,28,72,37
12/20/2019,89,PM2.5,Indpls- W. 18th St./ Ernie Pyle School 90,18-097-0081,AQS,9,24,3,33,89,31
12/21/2019,88,PM2.5,Indpls- W. 18th St./ Ernie Pyle School 90,18-097-0081,AQS,13,25,3,31,88,35
12/22/2019,92,PM2.5,Indpls- Washington Park/  in parking lot next to police station,18-097-0078,AQS,17,32,6,38,92,36
12/23/2019,85,PM2.5,Indpls- West St.,18-097-0043,AQS,16,29,1,42,85,44
12/24/2019,82,PM2.5,Indpls- W. 18th St./ Ernie Pyle School 90,18-097-0081,AQS,19,31,1,32,82,32
12/25/2019,65,PM2.5,Indpls- W. 18th St./ Ernie Pyle School 90,18-097-0081,AQS,10,31,1,19,65,25
12/26/2019,40,PM2.5,Indpls- W. 18th St./ Ernie Pyle School 90,18-097-0081,AQS,7,27,1,12,40,17
12/27/2019,76,PM2.5,Indpls.- I 70,18-097-0087,AQS,7,20,0,23,76,17
12/28/2019,65,PM2.5,Indpls- Washington Park/  in parking lot next to police station,18-097-0078,AQS,7,23,3,24,65,10
12/29/2019,35,PM2.5,Indpls- W. 18th St./ Ernie Pyle School 90,18-097-0081,AQS,7,35,0,8,35,9
12/30/2019,30,Ozone,Helmsburg,18-013-0001,AQS,6,30,0,6,18,9
12/31/2019,29,Ozone,Helmsburg,18-013-0001,AQS,5,29,0,8,28,12
1/1/2020,33,Ozone,Helmsburg,18-013-0001,AQS,2,33,1,15,28,8
1/2/2020,35,PM2.5,Indpls- W. 18th St./ Ernie Pyle School 90,18-097-0081,AQS,2,32,1,14,35,16
1/3/2020,71,PM2.5,Indpls.- I 70,18-097-0087,AQS,5,17,0,21,71,23
1/4/2020,51,PM2.5,Indpls- Washington Park/  in parking lot next to police station,18-097-0078,AQS,3,29,0,15,51,8
1/5/2020,31,Ozone,Helmsburg,18-013-0001,AQS,2,31,1,9,26,17
1/6/2020,52,PM2.5,Indpls- Washington Park/  in parking lot next to police station,18-097-0078,AQS,9,29,1,31,52,35
1/7/2020,69,PM2.5,Indpls- West St.,18-097-0043,AQS,16,31,3,29,69,38
1/8/2020,31,Ozone,Helmsburg,18-013-0001,AQS,2,31,1,12,27,26
1/9/2020,36,Ozone,Helmsburg,18-013-0001,AQS,2,36,3,16,34,17
1/10/2020,52,PM2.5,Indpls- W. 18th St./ Ernie Pyle School 90,18-097-0081,AQS,3,34,0,13,52,20
1/11/2020,29,Ozone,Helmsburg,18-013-0001,AQS,3,29,0,6,28,23
1/12/2020,28,Ozone,Indpls- Washington Park/  in parking lot next to police station,18-097-0078,AQS,2,28,0,6,23,14
1/13/2020,48,PM2.5,Indpls- W. 18th St./ Ernie Pyle School 90,18-097-0081,AQS,3,26,0,14,48,26
1/14/2020,69,PM2.5,Indpls- Washington Park/  in parking lot next to police station,18-097-0078,AQS,10,21,0,28,69,25
1/15/2020,55,PM2.5,Indpls- Washington Park/  in parking lot next to police station,18-097-0078,AQS,11,22,0,17,55,20
1/16/2020,49,PM2.5,Indpls- Washington Park/  in parking lot next to police station,18-097-0078,AQS,2,27,0,15,49,15
1/17/2020,40,PM2.5,Indpls- Washington Park/  in parking lot next to police station,18-097-0078,AQS,2,22,3,13,40,14
1/18/2020,30,PM2.5,Indpls.- I 70,18-097-0087,AQS,2,29,0,9,30,9
1/19/2020,39,PM2.5,Indpls- West St.,18-097-0043,AQS,2,28,0,15,39,8
1/20/2020,53,PM2.5,Indpls- W. 18th St./ Ernie Pyle School 90,18-097-0081,AQS,2,31,0,14,53,20
1/21/2020,65,PM2.5,Indpls- Washington Park/  in parking lot next to police station,18-097-0078,AQS,3,31,0,19,65,22
1/22/2020,60,PM2.5,Indpls- W. 18th St./ Ernie Pyle School 90,18-097-0081,AQS,5,29,0,26,60,28
1/23/2020,57,PM2.5,Indpls- W. 18th St./ Ernie Pyle School 90,18-097-0081,AQS,3,27,1,19,57,17
1/24/2020,49,PM2.5,Indpls.- I 70,18-097-0087,AQS,3,25,1,12,49,18
1/25/2020,54,PM2.5,Indpls- West St.,18-097-0043,AQS,3,26,0,10,54,9
1/26/2020,46,PM2.5,Indpls- Washington Park/  in parking lot next to police station,18-097-0078,AQS,3,31,0,13,46,28
1/27/2020,69,PM2.5,Indpls.- I 70,18-097-0087,AQS,5,29,0,20,69,25
1/28/2020,62,PM2.5,Indpls.- I 70,18-097-0087,AQS,3,29,0,19,62,24
1/29/2020,55,PM2.5,Indpls- W. 18th St./ Ernie Pyle School 90,18-097-0081,AQS,6,26,0,14,55,25
1/30/2020,56,PM2.5,Indpls- Washington Park/  in parking lot next to police station,18-097-0078,AQS,6,27,0,17,56,25
1/31/2020,61,PM2.5,Indpls- Washington Park/  in parking lot next to police station,18-097-0078,AQS,3,25,0,19,61,21
2/1/2020,65,PM2.5,Indpls- Washington Park/  in parking lot next to police station,18-097-0078,AirNow,3,25,0,.,65,11
2/2/2020,34,Ozone,Helmsburg,18-013-0001,AQS,3,34,0,.,30,19
2/3/2020,44,Ozone,Helmsburg,18-013-0001,AQS,6,44,1,18,42,27
2/4/2020,55,PM2.5,Indpls.- I 70,18-097-0087,AirNow,3,35,0,.,55,16
2/5/2020,33,PM2.5,Indpls.- I 70,18-097-0087,AirNow,2,31,0,.,33,23
2/6/2020,33,PM2.5,Indpls.- I 70,18-097-0087,AQS,2,31,0,5,33,21
2/7/2020,50,PM2.5,Indpls.- I 70,18-097-0087,AirNow,3,34,0,.,50,32
2/8/2020,63,PM2.5,Indpls.- I 70,18-097-0087,AirNow,3,31,0,.,63,17
2/9/2020,56,PM2.5,Indpls- W. 18th St./ Ernie Pyle School 90,18-097-0081,AQS,2,30,0,11,56,22
2/10/2020,56,PM2.5,Indpls.- I 70,18-097-0087,AirNow,3,28,0,.,56,24
2/11/2020,54,PM2.5,Indpls- Washington Park/  in parking lot next to police station,18-097-0078,AirNow,3,30,1,.,54,31
2/12/2020,64,PM2.5,Indpls- W. 18th St./ Ernie Pyle School 90,18-097-0081,AQS,8,24,1,18,64,30
2/13/2020,42,PM2.5,Indpls.- I 70,18-097-0087,AirNow,3,30,0,.,42,23
2/14/2020,44,PM2.5,Indpls.- I 70,18-097-0087,AirNow,3,31,0,.,44,31
2/15/2020,40,PM2.5,Indpls- W. 18th St./ Ernie Pyle School 90,18-097-0081,AQS,3,36,1,19,40,16
2/16/2020,42,PM2.5,Anderson- Eastside Elem. School,18-095-0011,AirNow,5,36,0,.,42,35
2/17/2020,54,PM2.5,Indpls- Washington Park/  in parking lot next to police station,18-097-0078,AirNow,6,32,6,.,54,31
2/18/2020,54,PM2.5,Indpls- Washington Park/  in parking lot next to police station,18-097-0078,AirNow,3,29,0,6,54,19
2/19/2020,48,PM2.5,Indpls.- I 70,18-097-0087,AirNow,2,34,0,.,48,25
2/20/2020,35,Ozone,Our Lady of Grace- Noblesville,18-057-0006,AQS,2,35,0,.,26,20
2/21/2020,39,PM2.5,Indpls- West St.,18-097-0043,AQS,3,35,1,14,39,31
2/22/2020,56,PM2.5,Indpls- W. 18th St./ Ernie Pyle School 90,18-097-0081,AirNow,3,38,3,.,56,28
2/23/2020,60,PM2.5,Indpls- W. 18th St./ Ernie Pyle School 90,18-097-0081,AirNow,5,39,1,.,60,27
2/24/2020,48,PM2.5,Indpls- W. 18th St./ Ernie Pyle School 90,18-097-0081,AQS,5,32,1,11,48,26
2/25/2020,47,PM2.5,Indpls.- I 70,18-097-0087,AirNow,3,30,0,.,47,24
2/26/2020,36,Ozone,Our Lady of Grace- Noblesville,18-057-0006,AQS,2,36,0,.,26,21
2/27/2020,38,PM2.5,Indpls- West St.,18-097-0043,AQS,2,36,0,8,38,23
2/28/2020,42,PM2.5,Indpls- Washington Park/  in parking lot next to police station,18-097-0078,AirNow,3,34,0,.,42,30
2/29/2020,38,Ozone,Helmsburg,18-013-0001,AQS,5,38,0,.,37,37
3/1/2020,48,Ozone,Helmsburg,18-013-0001,AirNow,6,48,.,.,44,.
3/2/2020,68,PM2.5,Indpls.- I 70,18-097-0087,AirNow,.,44,.,.,68,.
3/3/2020,40,PM2.5,Indpls- Washington Park/  in parking lot next to police station,18-097-0078,AirNow,.,39,.,.,40,.
3/4/2020,39,Ozone,Helmsburg,18-013-0001,AirNow,.,39,.,.,20,.
3/5/2020,61,PM2.5,Anderson- Eastside Elem. School,18-095-0011,AirNow,.,41,.,.,61,.
3/6/2020,72,PM2.5,Anderson- Eastside Elem. School,18-095-0011,AirNow,.,33,.,.,72,.
3/7/2020,52,PM2.5,Indpls- W. 18th St./ Ernie Pyle School 90,18-097-0081,AirNow,.,36,.,.,52,.
3/8/2020,46,Ozone,Helmsburg,18-013-0001,AirNow,.,46,.,.,40,.
3/9/2020,45,PM2.5,Indpls.- I 70,18-097-0087,AirNow,.,42,.,.,45,.
3/10/2020,50,PM2.5,Indpls.- I 70,18-097-0087,AirNow,.,31,.,.,50,.
3/11/2020,66,PM2.5,Indpls- Washington Park/  in parking lot next to police station,18-097-0078,AirNow,.,21,.,.,66,.
3/12/2020,60,PM2.5,Indpls- Washington Park/  in parking lot next to police station,18-097-0078,AirNow,.,30,.,.,60,.
3/13/2020,36,Ozone,Helmsburg,18-013-0001,AirNow,.,36,.,.,23,.
3/14/2020,37,Ozone,"Perry Worth ELEMENTRY SCHOOL, WEST OF WHITESTOWN",18-011-0001,AirNow,.,37,.,.,36,.
3/15/2020,52,PM2.5,Indpls.- I 70,18-097-0087,AirNow,.,36,.,.,52,.
3/16/2020,43,PM2.5,Indpls- Washington Park/  in parking lot next to police station,18-097-0078,AirNow,.,32,.,.,43,.
3/17/2020,50,PM2.5,Indpls- Washington Park/  in parking lot next to police station,18-097-0078,AirNow,.,31,.,.,50,.
3/18/2020,44,PM2.5,Indpls- Washington Park/  in parking lot next to police station,18-097-0078,AirNow,.,19,.,.,44,.
3/19/2020,33,PM2.5,Anderson- Eastside Elem. School,18-095-0011,AirNow,.,27,.,.,33,.
3/20/2020,29,Ozone,"Perry Worth ELEMENTRY SCHOOL, WEST OF WHITESTOWN",18-011-0001,AirNow,.,29,.,.,26,.
3/21/2020,32,Ozone,Our Lady of Grace- Noblesville,18-057-0006,AirNow,.,32,.,.,28,.
3/22/2020,74,PM2.5,Anderson- Eastside Elem. School,18-095-0011,AirNow,.,31,.,.,74,.
3/23/2020,60,PM2.5,Indpls- W. 18th St./ Ernie Pyle School 90,18-097-0081,AirNow,.,35,.,.,60,.
3/24/2020,56,PM2.5,Indpls.- I 70,18-097-0087,AirNow,.,31,.,.,56,.
3/25/2020,55,PM2.5,Indpls- Washington Park/  in parking lot next to police station,18-097-0078,AirNow,.,41,.,.,55,.
3/26/2020,52,PM2.5,11775 Brooks School Rd.,18-057-0007,AirNow,.,34,.,.,52,.
3/27/2020,56,PM2.5,Indpls.- I 70,18-097-0087,AirNow,.,32,.,.,56,.
3/28/2020,58,PM2.5,Indpls- W. 18th St./ Ernie Pyle School 90,18-097-0081,AirNow,.,33,.,.,58,.
3/29/2020,44,Ozone,Helmsburg,18-013-0001,AirNow,.,44,.,.,17,.
3/30/2020,44,Ozone,Helmsburg,18-013-0001,AirNow,.,44,.,.,16,.
3/31/2020,45,PM2.5,Indpls.- I 70,18-097-0087,AirNow,.,31,.,.,45,.
4/1/2020,54,PM2.5,Indpls.- I 70,18-097-0087,AirNow,.,30,.,.,54,.
4/2/2020,68,PM2.5,Indpls.- I 70,18-097-0087,AirNow,.,43,.,.,68,.
4/3/2020,65,PM2.5,Indpls- Washington Park/  in parking lot next to police station,18-097-0078,AirNow,.,50,.,.,65,.
4/4/2020,65,PM2.5,Indpls- Washington Park/  in parking lot next to police station,18-097-0078,AirNow,.,30,.,.,65,.
4/5/2020,55,PM2.5,Indpls.- I 70,18-097-0087,AirNow,.,30,.,.,55,.
4/6/2020,67,PM2.5,Indpls- Washington Park/  in parking lot next to police station,18-097-0078,AirNow,.,38,.,.,67,.
4/7/2020,55,PM2.5,Indpls.- I 70,18-097-0087,AirNow,.,43,.,.,55,.
4/8/2020,55,PM2.5,Indpls.- I 70,18-097-0087,AirNow,.,47,.,.,55,.
4/9/2020,42,Ozone,Helmsburg,18-013-0001,AirNow,.,42,.,.,23,.
4/10/2020,39,Ozone,Helmsburg,18-013-0001,AirNow,.,39,.,.,28,.
4/11/2020,49,Ozone,Helmsburg,18-013-0001,AirNow,.,49,.,.,46,.
4/12/2020,43,PM2.5,Indpls.- I 70,18-097-0087,AirNow,.,38,.,.,43,.
4/13/2020,38,Ozone,Helmsburg,18-013-0001,AirNow,.,38,.,.,24,.
4/14/2020,42,Ozone,Helmsburg,18-013-0001,AirNow,.,42,.,.,34,.
4/15/2020,53,PM2.5,Indpls- Washington Park/  in parking lot next to police station,18-097-0078,AirNow,.,41,.,.,53,.
4/16/2020,54,PM2.5,Indpls.- I 70,18-097-0087,AirNow,.,40,.,.,54,.
4/17/2020,54,PM2.5,Indpls.- I 70,18-097-0087,AirNow,.,36,.,.,54,.
4/18/2020,56,PM2.5,Indpls- Washington Park/  in parking lot next to police station,18-097-0078,AirNow,.,44,.,.,56,.
4/19/2020,58,PM2.5,Indpls- Washington Park/  in parking lot next to police station,18-097-0078,AirNow,.,40,.,.,58,.
4/20/2020,46,Ozone,Helmsburg,18-013-0001,AirNow,.,46,.,.,34,.
4/21/2020,42,Ozone,Helmsburg,18-013-0001,AirNow,.,42,.,.,38,.
4/22/2020,52,PM2.5,Indpls- Washington Park/  in parking lot next to police station,18-097-0078,AirNow,.,45,.,.,52,.
4/23/2020,40,PM2.5,Indpls.- I 70,18-097-0087,AirNow,.,31,.,.,40,.
