,date,overall_aqi_value,main_pollutant,site_name,site_id,source_aqi,co,ozone,so2,pm10,pm25,no2,lat,lon,city_name,state_ordinance,population
47,2019-02-17,44,Ozone,LAX Hastings,06-037-5005,AQS,7,44,1.0,10.0,27.0,24.0,34.0522,-118.2437,Los_Angeles,2020-03-19,3990456
48,2019-02-18,44,NO2,Long Beach-Route 710 Near Road,06-037-4008,AQS,8,42,1.0,8.0,24.0,44.0,34.0522,-118.2437,Los_Angeles,2020-03-19,3990456
49,2019-02-19,54,NO2,Long Beach-Route 710 Near Road,06-037-4008,AQS,9,44,1.0,13.0,41.0,54.0,34.0522,-118.2437,Los_Angeles,2020-03-19,3990456
50,2019-02-20,50,PM2.5,Long Beach-Route 710 Near Road,06-037-4008,AQS,11,41,1.0,34.0,50.0,40.0,34.0522,-118.2437,Los_Angeles,2020-03-19,3990456
51,2019-02-21,53,PM2.5,Long Beach-Route 710 Near Road,06-037-4008,AQS,14,40,0.0,7.0,53.0,52.0,34.0522,-118.2437,Los_Angeles,2020-03-19,3990456
52,2019-02-22,55,PM2.5,Long Beach-Route 710 Near Road,06-037-4008,AQS,14,43,1.0,12.0,55.0,45.0,34.0522,-118.2437,Los_Angeles,2020-03-19,3990456
53,2019-02-23,52,PM2.5,Reseda,06-037-1201,AQS,13,49,4.0,13.0,52.0,37.0,34.0522,-118.2437,Los_Angeles,2020-03-19,3990456
54,2019-02-24,63,PM2.5,Long Beach-Route 710 Near Road,06-037-4008,AQS,14,50,1.0,17.0,63.0,37.0,34.0522,-118.2437,Los_Angeles,2020-03-19,3990456
55,2019-02-25,61,Ozone,Mission Viejo,06-059-2022,AQS,15,61,6.0,19.0,60.0,48.0,34.0522,-118.2437,Los_Angeles,2020-03-19,3990456
56,2019-02-26,66,PM2.5,Los Angeles-North Main Street,06-037-1103,AQS,10,48,3.0,37.0,66.0,43.0,34.0522,-118.2437,Los_Angeles,2020-03-19,3990456
57,2019-02-27,58,PM2.5,Glendora,06-037-0016,AQS,8,44,1.0,19.0,58.0,38.0,34.0522,-118.2437,Los_Angeles,2020-03-19,3990456
58,2019-02-28,57,PM2.5,Glendora,06-037-0016,AQS,8,36,1.0,15.0,57.0,29.0,34.0522,-118.2437,Los_Angeles,2020-03-19,3990456
59,2019-03-01,59,PM2.5,Glendora,06-037-0016,AQS,8,37,1.0,17.0,59.0,30.0,34.0522,-118.2437,Los_Angeles,2020-03-19,3990456
60,2019-03-02,40,PM2.5,Glendora,06-037-0016,AQS,8,36,1.0,6.0,40.0,31.0,34.0522,-118.2437,Los_Angeles,2020-03-19,3990456
61,2019-03-03,38,Ozone,Mission Viejo,06-059-2022,AQS,7,38,0.0,3.0,30.0,15.0,34.0522,-118.2437,Los_Angeles,2020-03-19,3990456
62,2019-03-04,42,NO2,Long Beach-Route 710 Near Road,06-037-4008,AQS,8,37,0.0,16.0,32.0,42.0,34.0522,-118.2437,Los_Angeles,2020-03-19,3990456
63,2019-03-05,59,PM2.5,Long Beach-Route 710 Near Road,06-037-4008,AQS,11,39,1.0,19.0,59.0,41.0,34.0522,-118.2437,Los_Angeles,2020-03-19,3990456
64,2019-03-06,44,PM2.5,Long Beach-Route 710 Near Road,06-037-4008,AQS,8,37,1.0,8.0,44.0,37.0,34.0522,-118.2437,Los_Angeles,2020-03-19,3990456
65,2019-03-07,43,NO2,Long Beach-Route 710 Near Road,06-037-4008,AQS,7,42,0.0,7.0,32.0,43.0,34.0522,-118.2437,Los_Angeles,2020-03-19,3990456
66,2019-03-08,46,Ozone,Mission Viejo,06-059-2022,AQS,7,46,0.0,9.0,28.0,43.0,34.0522,-118.2437,Los_Angeles,2020-03-19,3990456
67,2019-03-09,44,Ozone,Reseda,06-037-1201,AQS,8,44,0.0,8.0,39.0,25.0,34.0522,-118.2437,Los_Angeles,2020-03-19,3990456
68,2019-03-10,51,PM2.5,Reseda,06-037-1201,AQS,10,44,6.0,11.0,51.0,33.0,34.0522,-118.2437,Los_Angeles,2020-03-19,3990456
69,2019-03-11,52,PM2.5,Long Beach-Route 710 Near Road,06-037-4008,AQS,10,43,1.0,12.0,52.0,45.0,34.0522,-118.2437,Los_Angeles,2020-03-19,3990456
70,2019-03-12,49,PM2.5,Long Beach-Route 710 Near Road,06-037-4008,AQS,7,44,1.0,17.0,49.0,37.0,34.0522,-118.2437,Los_Angeles,2020-03-19,3990456
71,2019-03-13,54,PM2.5,Long Beach-Route 710 Near Road,06-037-4008,AQS,7,49,0.0,26.0,54.0,43.0,34.0522,-118.2437,Los_Angeles,2020-03-19,3990456
72,2019-03-14,50,Ozone,Mission Viejo,06-059-2022,AQS,11,50,4.0,36.0,47.0,48.0,34.0522,-118.2437,Los_Angeles,2020-03-19,3990456
73,2019-03-15,52,NO2,Long Beach-Route 710 Near Road,06-037-4008,AQS,13,49,1.0,14.0,45.0,52.0,34.0522,-118.2437,Los_Angeles,2020-03-19,3990456
74,2019-03-16,71,Ozone,Mission Viejo,06-059-2022,AQS,17,71,3.0,31.0,54.0,52.0,34.0522,-118.2437,Los_Angeles,2020-03-19,3990456
75,2019-03-17,77,Ozone,Mission Viejo,06-059-2022,AQS,19,77,4.0,16.0,51.0,47.0,34.0522,-118.2437,Los_Angeles,2020-03-19,3990456
76,2019-03-18,93,Ozone,Mission Viejo,06-059-2022,AQS,11,93,4.0,23.0,56.0,46.0,34.0522,-118.2437,Los_Angeles,2020-03-19,3990456
77,2019-03-19,61,PM2.5,Los Angeles-North Main Street,06-037-1103,AQS,9,49,0.0,25.0,61.0,42.0,34.0522,-118.2437,Los_Angeles,2020-03-19,3990456
78,2019-03-20,49,Ozone,LAX Hastings,06-037-5005,AQS,6,49,0.0,10.0,35.0,44.0,34.0522,-118.2437,Los_Angeles,2020-03-19,3990456
79,2019-03-21,45,Ozone,Reseda,06-037-1201,AQS,8,45,0.0,8.0,38.0,45.0,34.0522,-118.2437,Los_Angeles,2020-03-19,3990456
80,2019-03-22,50,Ozone,Mission Viejo,06-059-2022,AQS,13,50,1.0,19.0,38.0,43.0,34.0522,-118.2437,Los_Angeles,2020-03-19,3990456
81,2019-03-23,45,Ozone,Azusa,06-037-0002,AQS,8,45,0.0,11.0,43.0,27.0,34.0522,-118.2437,Los_Angeles,2020-03-19,3990456
82,2019-03-24,64,Ozone,Azusa,06-037-0002,AQS,8,64,1.0,13.0,52.0,30.0,34.0522,-118.2437,Los_Angeles,2020-03-19,3990456
83,2019-03-25,87,Ozone,Lancaster-Division Street,06-037-9033,AQS,11,87,3.0,25.0,62.0,47.0,34.0522,-118.2437,Los_Angeles,2020-03-19,3990456
84,2019-03-26,67,Ozone,Lancaster-Division Street,06-037-9033,AQS,14,67,4.0,26.0,61.0,53.0,34.0522,-118.2437,Los_Angeles,2020-03-19,3990456
85,2019-03-27,54,PM2.5,Glendora,06-037-0016,AQS,7,38,0.0,17.0,54.0,32.0,34.0522,-118.2437,Los_Angeles,2020-03-19,3990456
86,2019-03-28,45,Ozone,Reseda,06-037-1201,AQS,8,45,0.0,33.0,33.0,33.0,34.0522,-118.2437,Los_Angeles,2020-03-19,3990456
87,2019-03-29,51,PM2.5,Long Beach-Route 710 Near Road,06-037-4008,AQS,8,49,1.0,23.0,51.0,37.0,34.0522,-118.2437,Los_Angeles,2020-03-19,3990456
88,2019-03-30,84,Ozone,Azusa,06-037-0002,AQS,9,84,4.0,25.0,53.0,38.0,34.0522,-118.2437,Los_Angeles,2020-03-19,3990456
89,2019-03-31,108,Ozone,Azusa,06-037-0002,AQS,17,108,10.0,19.0,59.0,44.0,34.0522,-118.2437,Los_Angeles,2020-03-19,3990456
90,2019-04-01,97,Ozone,Mission Viejo,06-059-2022,AQS,15,97,4.0,24.0,54.0,48.0,34.0522,-118.2437,Los_Angeles,2020-03-19,3990456
91,2019-04-02,51,Ozone,Azusa,06-037-0002,AQS,7,51,1.0,21.0,47.0,38.0,34.0522,-118.2437,Los_Angeles,2020-03-19,3990456
92,2019-04-03,40,Ozone,Reseda,06-037-1201,AQS,7,40,3.0,15.0,34.0,32.0,34.0522,-118.2437,Los_Angeles,2020-03-19,3990456
93,2019-04-04,40,Ozone,Lancaster-Division Street,06-037-9033,AQS,7,40,1.0,11.0,34.0,29.0,34.0522,-118.2437,Los_Angeles,2020-03-19,3990456
94,2019-04-05,38,Ozone,Reseda,06-037-1201,AQS,7,38,1.0,6.0,26.0,36.0,34.0522,-118.2437,Los_Angeles,2020-03-19,3990456
95,2019-04-06,51,Ozone,Lancaster-Division Street,06-037-9033,AQS,7,51,3.0,8.0,36.0,21.0,34.0522,-118.2437,Los_Angeles,2020-03-19,3990456
96,2019-04-07,101,Ozone,Mission Viejo,06-059-2022,AQS,9,101,6.0,18.0,52.0,33.0,34.0522,-118.2437,Los_Angeles,2020-03-19,3990456
97,2019-04-08,115,Ozone,Mission Viejo,06-059-2022,AQS,15,115,9.0,27.0,59.0,55.0,34.0522,-118.2437,Los_Angeles,2020-03-19,3990456
98,2019-04-09,101,PM10,Long Beach (Hudson),06-037-4006,AQS,8,50,1.0,101.0,51.0,30.0,34.0522,-118.2437,Los_Angeles,2020-03-19,3990456
99,2019-04-10,54,Ozone,Azusa,06-037-0002,AQS,6,54,3.0,19.0,36.0,44.0,34.0522,-118.2437,Los_Angeles,2020-03-19,3990456
100,2019-04-11,58,PM2.5,Long Beach-Route 710 Near Road,06-037-4008,AQS,8,58,4.0,26.0,58.0,42.0,34.0522,-118.2437,Los_Angeles,2020-03-19,3990456
101,2019-04-12,54,PM2.5,Long Beach-Route 710 Near Road,06-037-4008,AQS,7,49,1.0,26.0,54.0,34.0,34.0522,-118.2437,Los_Angeles,2020-03-19,3990456
102,2019-04-13,71,Ozone,Azusa,06-037-0002,AQS,9,71,7.0,23.0,53.0,29.0,34.0522,-118.2437,Los_Angeles,2020-03-19,3990456
103,2019-04-14,90,Ozone,Mission Viejo,06-059-2022,AQS,10,90,3.0,18.0,54.0,28.0,34.0522,-118.2437,Los_Angeles,2020-03-19,3990456
104,2019-04-15,64,Ozone,Lancaster-Division Street,06-037-9033,AQS,9,64,4.0,33.0,55.0,37.0,34.0522,-118.2437,Los_Angeles,2020-03-19,3990456
105,2019-04-16,46,Ozone,Mission Viejo,06-059-2022,AQS,7,46,1.0,14.0,43.0,33.0,34.0522,-118.2437,Los_Angeles,2020-03-19,3990456
106,2019-04-17,54,Ozone,Santa Clarita,06-037-6012,AQS,8,54,3.0,20.0,48.0,49.0,34.0522,-118.2437,Los_Angeles,2020-03-19,3990456
107,2019-04-18,97,Ozone,Azusa,06-037-0002,AQS,10,97,6.0,30.0,63.0,61.0,34.0522,-118.2437,Los_Angeles,2020-03-19,3990456
108,2019-04-19,100,Ozone,Lancaster-Division Street,06-037-9033,AQS,7,100,4.0,34.0,69.0,41.0,34.0522,-118.2437,Los_Angeles,2020-03-19,3990456
109,2019-04-20,67,Ozone,Lancaster-Division Street,06-037-9033,AQS,6,67,1.0,14.0,54.0,20.0,34.0522,-118.2437,Los_Angeles,2020-03-19,3990456
110,2019-04-21,51,Ozone,Azusa,06-037-0002,AQS,5,51,1.0,16.0,45.0,19.0,34.0522,-118.2437,Los_Angeles,2020-03-19,3990456
111,2019-04-22,56,PM2.5,Los Angeles-North Main Street,06-037-1103,AQS,6,51,3.0,24.0,56.0,38.0,34.0522,-118.2437,Los_Angeles,2020-03-19,3990456
112,2019-04-23,69,PM2.5,Los Angeles-North Main Street,06-037-1103,AQS,8,58,1.0,34.0,69.0,42.0,34.0522,-118.2437,Los_Angeles,2020-03-19,3990456
113,2019-04-24,93,Ozone,Santa Clarita,06-037-6012,AQS,7,93,1.0,35.0,67.0,39.0,34.0522,-118.2437,Los_Angeles,2020-03-19,3990456
114,2019-04-25,97,Ozone,Santa Clarita,06-037-6012,AQS,8,97,3.0,37.0,71.0,33.0,34.0522,-118.2437,Los_Angeles,2020-03-19,3990456
115,2019-04-26,87,Ozone,Lancaster-Division Street,06-037-9033,AQS,8,87,1.0,34.0,72.0,37.0,34.0522,-118.2437,Los_Angeles,2020-03-19,3990456
116,2019-04-27,73,PM2.5,Glendora,06-037-0016,AQS,7,50,0.0,32.0,73.0,18.0,34.0522,-118.2437,Los_Angeles,2020-03-19,3990456
117,2019-04-28,66,PM2.5,Glendora,06-037-0016,AQS,7,51,3.0,24.0,66.0,18.0,34.0522,-118.2437,Los_Angeles,2020-03-19,3990456
118,2019-04-29,49,PM2.5,Long Beach-Route 710 Near Road,06-037-4008,AQS,7,38,0.0,14.0,49.0,33.0,34.0522,-118.2437,Los_Angeles,2020-03-19,3990456
119,2019-04-30,50,NO2,Long Beach-Route 710 Near Road,06-037-4008,AQS,7,45,0.0,12.0,43.0,50.0,34.0522,-118.2437,Los_Angeles,2020-03-19,3990456
120,2019-05-01,54,PM2.5,Long Beach-Route 710 Near Road,06-037-4008,AQS,8,51,1.0,24.0,54.0,42.0,34.0522,-118.2437,Los_Angeles,2020-03-19,3990456
121,2019-05-02,84,Ozone,Lancaster-Division Street,06-037-9033,AQS,7,84,1.0,30.0,59.0,38.0,34.0522,-118.2437,Los_Angeles,2020-03-19,3990456
122,2019-05-03,105,Ozone,Lancaster-Division Street,06-037-9033,AQS,7,105,1.0,41.0,63.0,33.0,34.0522,-118.2437,Los_Angeles,2020-03-19,3990456
123,2019-05-04,100,Ozone,Azusa,06-037-0002,AQS,7,100,0.0,31.0,68.0,24.0,34.0522,-118.2437,Los_Angeles,2020-03-19,3990456
124,2019-05-05,64,Ozone,Azusa,06-037-0002,AQS,7,64,0.0,27.0,59.0,18.0,34.0522,-118.2437,Los_Angeles,2020-03-19,3990456
