,date,overall_aqi_value,main_pollutant,site_name,site_id,source_aqi,co,ozone,so2,pm10,pm25,no2,lat,lon,city_name,state_ordinance,population
242,2019-08-31,62,PM2.5,LAKE FOREST PARK TOWNE CENTER,53-033-0024,AQS,6,35,1,11,62.0,28.0,47.6062,-122.3321,Seattle,2020-03-23,744955
243,2019-09-01,31,Ozone,ISSAQUAH -  LAKE SAMMAMISH (Wiithin Lake Sammamish State Park),53-033-0010,AQS,6,31,0,.,25.0,24.0,47.6062,-122.3321,Seattle,2020-03-23,744955
244,2019-09-02,43,Ozone,ENUMCLAW - MUD MTN (Army Corp of Engineers site),53-033-0023,AirNow,6,43,0,.,35.0,30.0,47.6062,-122.3321,Seattle,2020-03-23,744955
245,2019-09-03,47,PM2.5,SEATTLE - DUWAMISH,53-033-0057,AirNow,7,41,.,13,47.0,35.0,47.6062,-122.3321,Seattle,2020-03-23,744955
246,2019-09-04,44,PM2.5,SEATTLE - DUWAMISH,53-033-0057,AirNow,6,38,.,.,44.0,30.0,47.6062,-122.3321,Seattle,2020-03-23,744955
247,2019-09-05,54,PM2.5,SEATTLE - DUWAMISH,53-033-0057,AirNow,7,40,.,.,54.0,42.0,47.6062,-122.3321,Seattle,2020-03-23,744955
248,2019-09-06,42,Ozone,MT RAINIER - JACKSON VISITIORS CENTER,53-053-0012,AQS,7,42,1,11,40.0,41.0,47.6062,-122.3321,Seattle,2020-03-23,744955
249,2019-09-07,42,Ozone,MT RAINIER - JACKSON VISITIORS CENTER,53-053-0012,AQS,6,42,1,.,32.0,24.0,47.6062,-122.3321,Seattle,2020-03-23,744955
250,2019-09-08,31,Ozone,MT RAINIER - JACKSON VISITIORS CENTER,53-053-0012,AQS,5,31,0,.,21.0,19.0,47.6062,-122.3321,Seattle,2020-03-23,744955
251,2019-09-09,35,Ozone,MT RAINIER - JACKSON VISITIORS CENTER,53-053-0012,AQS,5,35,0,4,24.0,25.0,47.6062,-122.3321,Seattle,2020-03-23,744955
