Date,Overall AQI Value,Main Pollutant,Site Name (of Overall AQI),Site ID (of Overall AQI),Source (of Overall AQI),CO,Ozone,SO2,PM10,PM25,NO2
5/3/2019,32,Ozone,Port Huron,26-147-0005,AQS,9,32,10,16,30,30
5/4/2019,35,Ozone,Oak Park,26-125-0001,AQS,7,35,21,18,28,30
5/5/2019,67,SO2,Port Huron,26-147-0005,AQS,15,48,67,25,61,31
5/6/2019,60,PM2.5,Southwestern H.S.,26-163-0015,AQS,8,44,39,53,60,38
5/7/2019,31,Ozone,Port Huron,26-147-0005,AQS,7,31,21,8,25,25
5/8/2019,75,SO2,Port Huron,26-147-0005,AQS,8,39,75,29,37,25
5/9/2019,91,SO2,Southwestern H.S.,26-163-0015,AQS,10,41,91,27,53,31
5/10/2019,38,PM2.5,Southwestern H.S.,26-163-0015,AQS,8,36,4,28,38,33
5/11/2019,55,SO2,"REMER ROAD MONITOR, EAST CHINA TOWNSHIP, MI",26-147-0914,AQS,8,37,55,9,31,25
5/12/2019,33,Ozone,New Haven,26-099-0009,AQS,7,33,21,6,24,12
5/13/2019,36,Ozone,Port Huron,26-147-0005,AQS,8,36,6,33,19,33
5/14/2019,44,Ozone,Oak Park,26-125-0001,AQS,8,44,6,43,39,40
5/15/2019,70,PM2.5,Southwestern H.S.,26-163-0015,AQS,10,58,13,57,70,47
5/16/2019,65,PM2.5,Southwestern H.S.,26-163-0015,AQS,10,54,64,58,65,45
5/17/2019,52,PM2.5,TRINITY ST MARKS (GHIB),26-163-0099,AQS,25,39,37,30,52,25
5/18/2019,44,PM2.5,LIVONIA-NR,26-163-0095,AQS,8,44,14,16,44,23
5/19/2019,66,SO2,Southwestern H.S.,26-163-0015,AQS,11,46,66,25,64,26
5/20/2019,37,PM2.5,Southwestern H.S.,26-163-0015,AQS,6,28,14,18,37,23
5/21/2019,41,SO2,BELLE RIVER MILLS COMPRESSOR STATION,26-147-0913,AQS,8,34,41,27,39,25
5/22/2019,54,PM2.5,TRINITY ST MARKS (GHIB),26-163-0099,AQS,8,36,46,21,54,40
5/23/2019,47,Ozone,Oak Park,26-125-0001,AQS,8,47,7,29,45,29
5/24/2019,48,PM2.5,Port Huron,26-147-0005,AQS,10,36,21,26,48,32
5/25/2019,52,PM2.5,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS,9,47,19,31,52,25
5/26/2019,52,PM2.5,TRINITY ST MARKS (GHIB),26-163-0099,AQS,9,31,47,14,52,24
5/27/2019,52,SO2,,26-163-1009,AQS,13,41,52,21,52,25
5/28/2019,62,SO2,"REMER ROAD MONITOR, EAST CHINA TOWNSHIP, MI",26-147-0914,AQS,8,40,62,27,53,26
5/29/2019,58,PM2.5,Southwestern H.S.,26-163-0015,AQS,9,26,17,30,58,28
5/30/2019,51,PM2.5,TRINITY ST MARKS (GHIB),26-163-0099,AQS,8,42,6,25,51,30
5/31/2019,62,PM2.5,Southwestern H.S.,26-163-0015,AQS,8,50,20,39,62,34
6/1/2019,55,PM2.5,Southwestern H.S.,26-163-0015,AQS,9,44,10,27,55,23
6/2/2019,51,PM2.5,Southwestern H.S.,26-163-0015,AQS,8,36,14,19,51,20
6/3/2019,41,SO2,Southwestern H.S.,26-163-0015,AQS,7,37,41,15,32,32
6/4/2019,68,PM2.5,TRINITY ST MARKS (GHIB),26-163-0099,AQS,8,61,29,51,68,29
6/5/2019,69,PM2.5,Southwestern H.S.,26-163-0015,AQS,9,47,30,25,69,31
6/6/2019,80,Ozone,Oak Park,26-125-0001,AQS,10,80,54,23,61,27
6/7/2019,77,PM2.5,TRINITY ST MARKS (GHIB),26-163-0099,AQS,11,50,69,32,77,35
6/8/2019,56,SO2,Port Huron,26-147-0005,AQS,8,44,56,51,53,21
6/9/2019,61,SO2,Port Huron,26-147-0005,AQS,11,46,61,38,48,17
6/10/2019,33,PM2.5,TRINITY ST MARKS (GHIB),26-163-0099,AQS,10,31,11,16,33,21
6/11/2019,52,PM2.5,TRINITY ST MARKS (GHIB),26-163-0099,AQS,9,49,16,26,52,27
6/12/2019,71,Ozone,Oak Park,26-125-0001,AQS,9,71,23,27,49,32
6/13/2019,41,Ozone,Port Huron,26-147-0005,AQS,7,41,11,13,31,37
6/14/2019,54,PM2.5,Southwestern H.S.,26-163-0015,AQS,5,45,19,43,54,29
6/15/2019,56,PM2.5,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS,6,43,26,32,56,19
6/16/2019,56,SO2,"REMER ROAD MONITOR, EAST CHINA TOWNSHIP, MI",26-147-0914,AQS,6,24,56,15,53,15
6/17/2019,92,SO2,BELLE RIVER MILLS COMPRESSOR STATION,26-147-0913,AQS,7,44,92,19,45,31
6/18/2019,76,SO2,BELLE RIVER MILLS COMPRESSOR STATION,26-147-0913,AQS,8,74,76,32,56,31
6/19/2019,90,Ozone,Oak Park,26-125-0001,AQS,8,90,71,32,62,38
6/20/2019,54,PM2.5,DP4th - Detroit Police 4th Precinct (GHIB),26-163-0098,AQS,7,31,46,19,54,25
6/21/2019,55,PM2.5,TRINITY ST MARKS (GHIB),26-163-0099,AQS,6,33,47,23,55,22
6/22/2019,49,SO2,NMH48217 NEW MT HERMAN CHURCH,26-163-0097,AQS,6,38,49,16,46,20
6/23/2019,48,Ozone,Port Huron,26-147-0005,AQS,7,48,23,17,44,23
6/24/2019,48,PM2.5,Military Park (GHIB),26-163-0100,AQS,7,45,19,31,48,25
6/25/2019,74,PM2.5,Southwestern H.S.,26-163-0015,AQS,6,54,6,28,74,24
6/26/2019,125,PM2.5,Southwestern H.S.,26-163-0015,AQS,7,67,39,56,125,39
6/27/2019,122,Ozone,Oak Park,26-125-0001,AQS,8,122,49,39,62,39
6/28/2019,80,Ozone,Oak Park,26-125-0001,AQS,8,80,29,37,61,38
6/29/2019,70,PM2.5,Military Park (GHIB),26-163-0100,AQS,8,67,67,29,70,24
6/30/2019,56,SO2,BELLE RIVER MILLS COMPRESSOR STATION,26-147-0913,AQS,10,39,56,22,53,25
7/1/2019,112,Ozone,East 7 Mile,26-163-0019,AQS,9,112,31,30,64,37
7/2/2019,67,Ozone,East 7 Mile,26-163-0019,AQS,8,67,31,47,56,28
7/3/2019,84,Ozone,East 7 Mile,26-163-0019,AQS,8,84,51,23,56,27
7/4/2019,81,PM2.5,Military Park (GHIB),26-163-0100,AQS,9,67,20,29,81,21
7/5/2019,87,Ozone,Port Huron,26-147-0005,AQS,9,87,11,19,62,27
7/6/2019,66,PM2.5,TRINITY ST MARKS (GHIB),26-163-0099,AQS,10,44,49,23,66,18
7/7/2019,61,PM2.5,DP4th - Detroit Police 4th Precinct (GHIB),26-163-0098,AQS,9,37,19,17,61,11
7/8/2019,46,Ozone,Oak Park,26-125-0001,AQS,9,46,43,20,36,25
7/9/2019,77,Ozone,Oak Park,26-125-0001,AQS,8,77,50,30,52,31
7/10/2019,112,Ozone,East 7 Mile,26-163-0019,AQS,7,112,43,43,63,35
7/11/2019,91,PM2.5,Southwestern H.S.,26-163-0015,AQS,6,47,31,29,91,32
7/12/2019,71,PM2.5,Southwestern H.S.,26-163-0015,AQS,7,64,11,20,71,27
7/13/2019,142,PM2.5,Southwestern H.S.,26-163-0015,AQS,7,64,27,41,142,31
7/14/2019,46,Ozone,Allen Park,26-163-0001,AQS,6,46,24,18,44,16
7/15/2019,105,Ozone,Oak Park,26-125-0001,AQS,7,105,43,31,66,34
7/16/2019,54,PM2.5,Southwestern H.S.,26-163-0015,AQS,6,34,6,27,54,28
7/17/2019,56,PM2.5,Southwestern H.S.,26-163-0015,AQS,6,42,21,21,56,18
7/18/2019,90,PM2.5,Southwestern H.S.,26-163-0015,AQS,8,84,19,37,90,29
7/19/2019,131,PM2.5,Southwestern H.S.,26-163-0015,AQS,6,44,6,42,131,28
7/20/2019,56,PM2.5,Southwestern H.S.,26-163-0015,AQS,6,51,36,30,56,21
7/21/2019,42,PM2.5,Southwestern H.S.,26-163-0015,AQS,7,38,26,13,42,11
7/22/2019,32,PM2.5,Southwestern H.S.,26-163-0015,AQS,6,32,4,26,32,21
7/23/2019,39,PM2.5,Southwestern H.S.,26-163-0015,AQS,7,33,13,35,39,23
7/24/2019,46,PM2.5,Southwestern H.S.,26-163-0015,AQS,6,35,14,31,46,25
7/25/2019,64,Ozone,New Haven,26-099-0009,AQS,8,64,16,29,58,29
7/26/2019,100,Ozone,Port Huron,26-147-0005,AQS,10,100,29,47,64,34
7/27/2019,108,Ozone,Port Huron,26-147-0005,AQS,9,108,13,44,71,27
