Date,Overall AQI Value,Main Pollutant,Site Name (of Overall AQI),Site ID (of Overall AQI),Source (of Overall AQI),CO,Ozone,SO2,PM10,PM25,NO2
9/6/2019,39,Ozone,CARUS TRAILER/SPANGLER RD,41-005-0004,AQS,3,39,0,19,28,14
9/7/2019,28,PM2.5,Portland - SE Lafayette,41-051-0080,AQS,1,19,0,.,28,13
9/8/2019,21,Ozone,CARUS TRAILER/SPANGLER RD,41-005-0004,AQS,1,21,0,.,15,10
9/9/2019,27,Ozone,CARUS TRAILER/SPANGLER RD,41-005-0004,AQS,0,27,0,5,18,19
9/10/2019,27,PM2.5,Tualatin Bradbury Court (TBC) - Near Road Site,41-067-0005,AQS,1,25,0,.,27,19
9/11/2019,32,Ozone,CARUS TRAILER/SPANGLER RD,41-005-0004,AQS,3,32,0,.,28,22
9/12/2019,34,PM2.5,Portland - SE Lafayette,41-051-0080,AQS,5,33,1,12,34,17
9/13/2019,31,Ozone,CARUS TRAILER/SPANGLER RD,41-005-0004,AQS,0,31,0,.,19,14
9/14/2019,33,Ozone,CARUS TRAILER/SPANGLER RD,41-005-0004,AQS,0,33,0,.,19,14
9/15/2019,30,Ozone,CARUS TRAILER/SPANGLER RD,41-005-0004,AQS,0,30,0,5,18,11
9/16/2019,27,Ozone,CARUS TRAILER/SPANGLER RD,41-005-0004,AQS,0,27,0,.,19,17
9/17/2019,25,Ozone,CARUS TRAILER/SPANGLER RD,41-005-0004,AQS,0,25,0,.,18,9
9/18/2019,27,Ozone,CARUS TRAILER/SPANGLER RD,41-005-0004,AQS,3,27,0,7,17,9
9/19/2019,29,PM2.5,Tualatin Bradbury Court (TBC) - Near Road Site,41-067-0005,AQS,5,25,0,.,29,18
9/20/2019,26,PM2.5,Tualatin Bradbury Court (TBC) - Near Road Site,41-067-0005,AQS,2,19,0,.,26,12
9/21/2019,36,PM2.5,Portland - SE Lafayette,41-051-0080,AQS,5,27,0,11,36,11
9/22/2019,40,PM2.5,Portland - SE Lafayette,41-051-0080,AQS,6,19,0,.,40,12
9/23/2019,33,Ozone,CARUS TRAILER/SPANGLER RD,41-005-0004,AQS,2,33,0,.,25,13
9/24/2019,29,Ozone,CARUS TRAILER/SPANGLER RD,41-005-0004,AQS,2,29,0,13,27,16
9/25/2019,47,PM2.5,YACOLT - YACOLT RD,53-011-0022,AQS,5,31,0,.,47,21
9/26/2019,38,PM2.5,Tualatin Bradbury Court (TBC) - Near Road Site,41-067-0005,AQS,5,21,0,.,38,16
9/27/2019,31,Ozone,CARUS TRAILER/SPANGLER RD,41-005-0004,AQS,3,31,0,9,30,18
9/28/2019,34,PM2.5,Vancouver-NE 84th Ave,53-011-0024,AQS,3,31,0,.,34,16
9/29/2019,20,Ozone,VANCOUVER - BLAIRMONT DR,53-011-0011,AQS,3,20,0,.,17,10
9/30/2019,24,PM2.5,YACOLT - YACOLT RD,53-011-0022,AQS,2,22,0,6,24,14
10/1/2019,29,PM2.5,YACOLT - YACOLT RD,53-011-0022,AirNow,5,27,0,7,29,23
10/2/2019,38,PM2.5,Tualatin Bradbury Court (TBC) - Near Road Site,41-067-0005,AQS,6,23,0,.,38,16
10/3/2019,23,PM2.5,Hillsboro - Hare Field,41-067-0004,AQS,2,23,0,6,23,15
10/4/2019,27,PM2.5,Hillsboro - Hare Field,41-067-0004,AQS,2,23,0,.,27,14
10/5/2019,45,PM2.5,Portland - SE Lafayette,41-051-0080,AQS,6,24,0,.,45,21
10/6/2019,47,PM2.5,Vancouver-NE 84th Ave,53-011-0024,AQS,7,21,0,13,47,14
10/7/2019,41,PM2.5,Tualatin Bradbury Court (TBC) - Near Road Site,41-067-0005,AQS,7,26,1,.,41,14
10/8/2019,26,Ozone,Portland - SE Lafayette,41-051-0080,AQS,3,26,0,.,20,23
10/9/2019,36,PM2.5,Tualatin Bradbury Court (TBC) - Near Road Site,41-067-0005,AQS,6,20,1,9,36,19
10/10/2019,36,PM2.5,YACOLT - YACOLT RD,53-011-0022,AirNow,5,30,0,.,36,18
10/11/2019,33,PM2.5,Vancouver-NE 84th Ave,53-011-0024,AQS,1,31,0,.,33,25
10/12/2019,56,PM2.5,Vancouver-NE 84th Ave,53-011-0024,AQS,2,30,0,21,56,20
10/13/2019,66,PM2.5,YACOLT - YACOLT RD,53-011-0022,AirNow,2,25,0,.,66,21
10/14/2019,71,PM2.5,YACOLT - YACOLT RD,53-011-0022,AirNow,7,24,1,.,71,26
10/15/2019,66,PM2.5,YACOLT - YACOLT RD,53-011-0022,AirNow,9,19,1,22,66,21
10/16/2019,50,PM2.5,Tualatin Bradbury Court (TBC) - Near Road Site,41-067-0005,AQS,6,22,0,.,50,23
10/17/2019,27,PM2.5,Tualatin Bradbury Court (TBC) - Near Road Site,41-067-0005,AQS,1,26,0,.,27,16
10/18/2019,33,PM2.5,Tualatin Bradbury Court (TBC) - Near Road Site,41-067-0005,AQS,1,25,0,12,33,20
10/19/2019,29,Ozone,Portland - SE Lafayette,41-051-0080,AQS,1,29,0,.,19,18
10/20/2019,23,PM2.5,YACOLT - YACOLT RD,53-011-0022,AirNow,2,23,0,.,23,13
10/21/2019,23,PM2.5,Hillsboro - Hare Field,41-067-0004,AQS,1,23,0,8,23,18
10/22/2019,27,PM2.5,Tualatin Bradbury Court (TBC) - Near Road Site,41-067-0005,AQS,2,21,0,.,27,19
10/23/2019,46,PM2.5,Tualatin Bradbury Court (TBC) - Near Road Site,41-067-0005,AQS,3,10,.,.,46,21
10/24/2019,59,PM2.5,Hillsboro - Hare Field,41-067-0004,AQS,9,17,1,20,59,23
10/25/2019,52,PM2.5,Portland - SE Lafayette,41-051-0080,AQS,11,16,1,.,52,19
10/26/2019,42,PM2.5,Portland - SE Lafayette,41-051-0080,AQS,6,25,0,.,42,18
10/27/2019,53,PM2.5,Vancouver-NE 84th Ave,53-011-0024,AQS,8,23,1,13,53,23
10/28/2019,56,PM2.5,Vancouver-NE 84th Ave,53-011-0024,AQS,7,26,3,.,56,22
10/29/2019,28,Ozone,Portland - SE Lafayette,41-051-0080,AQS,7,28,0,.,13,5
10/30/2019,48,PM2.5,Vancouver-NE 84th Ave,53-011-0024,AQS,1,27,0,13,48,6
10/31/2019,70,PM2.5,Vancouver-NE 84th Ave,53-011-0024,AQS,6,16,1,.,70,31
11/1/2019,70,PM2.5,Vancouver-NE 84th Ave,53-011-0024,AQS,6,31,1,.,70,27
11/2/2019,75,PM2.5,Hillsboro - Hare Field,41-067-0004,AQS,6,19,1,29,75,24
11/3/2019,86,PM2.5,Hillsboro - Hare Field,41-067-0004,AQS,13,14,3,.,86,21
11/4/2019,85,PM2.5,Portland - SE Lafayette,41-051-0080,AQS,16,4,3,.,85,24
11/5/2019,76,PM2.5,Tualatin Bradbury Court (TBC) - Near Road Site,41-067-0005,AQS,16,2,3,25,76,18
11/6/2019,47,PM2.5,Portland Cully Helensview School (PCH),41-051-2011,AQS,3,26,0,.,47,17
11/7/2019,62,PM2.5,Vancouver-NE 84th Ave,53-011-0024,AQS,5,26,1,.,62,30
11/8/2019,69,PM2.5,Tualatin Bradbury Court (TBC) - Near Road Site,41-067-0005,AQS,10,12,1,24,69,23
11/9/2019,75,PM2.5,Tualatin Bradbury Court (TBC) - Near Road Site,41-067-0005,AQS,13,10,1,.,75,19
11/10/2019,58,PM2.5,Portland - SE Lafayette,41-051-0080,AQS,3,21,0,.,58,12
11/11/2019,39,PM2.5,Portland Cully Helensview School (PCH),41-051-2011,AQS,2,22,0,12,39,14
11/12/2019,62,PM2.5,Tualatin Bradbury Court (TBC) - Near Road Site,41-067-0005,AQS,5,9,1,.,62,19
11/13/2019,40,PM2.5,Portland - SE Lafayette,41-051-0080,AQS,5,18,0,.,40,15
11/14/2019,49,PM2.5,Tualatin Bradbury Court (TBC) - Near Road Site,41-067-0005,AQS,2,17,0,6,49,19
11/15/2019,60,PM2.5,Hillsboro - Hare Field,41-067-0004,AQS,5,12,0,.,60,19
11/16/2019,64,PM2.5,Portland - SE Lafayette,41-051-0080,AQS,8,7,1,.,64,11
11/17/2019,59,PM2.5,Hillsboro - Hare Field,41-067-0004,AQS,3,8,0,16,59,14
11/18/2019,40,PM2.5,Tualatin Bradbury Court (TBC) - Near Road Site,41-067-0005,AQS,2,25,0,.,40,14
11/19/2019,26,NO2,Tualatin Bradbury Court (TBC) - Near Road Site,41-067-0005,AQS,2,17,0,.,19,26
11/20/2019,32,PM2.5,Tualatin Bradbury Court (TBC) - Near Road Site,41-067-0005,AQS,1,23,0,7,32,28
11/21/2019,48,PM2.5,YACOLT - YACOLT RD,53-011-0022,AQS,2,24,1,.,48,30
11/22/2019,78,PM2.5,Vancouver-NE 84th Ave,53-011-0024,AQS,13,6,4,.,78,24
11/23/2019,93,PM2.5,Tualatin Bradbury Court (TBC) - Near Road Site,41-067-0005,AQS,14,4,3,34,93,19
11/24/2019,77,PM2.5,Hillsboro - Hare Field,41-067-0004,AQS,9,11,0,.,77,16
11/25/2019,51,PM2.5,Hillsboro - Hare Field,41-067-0004,AQS,5,27,0,.,51,25
11/26/2019,28,Ozone,Portland - SE Lafayette,41-051-0080,AirNow,5,28,0,6,24,10
11/27/2019,27,Ozone,Portland - SE Lafayette,41-051-0080,AirNow,2,27,0,.,19,6
11/28/2019,25,Ozone,Portland - SE Lafayette,41-051-0080,AirNow,2,25,0,.,18,7
11/29/2019,55,PM2.5,Hillsboro - Hare Field,41-067-0004,AQS,7,21,0,14,55,24
11/30/2019,66,PM2.5,Vancouver-NE 84th Ave,53-011-0024,AQS,9,26,0,.,66,20
12/1/2019,38,PM2.5,Vancouver-NE 84th Ave,53-011-0024,AQS,2,23,0,.,38,7
12/2/2019,71,PM2.5,Vancouver-NE 84th Ave,53-011-0024,AQS,7,17,0,13,71,26
12/3/2019,88,PM2.5,Vancouver-NE 84th Ave,53-011-0024,AQS,11,1,3,.,88,25
12/4/2019,96,PM2.5,Vancouver-NE 84th Ave,53-011-0024,AQS,11,4,1,.,96,22
12/5/2019,102,PM2.5,Hillsboro - Hare Field,41-067-0004,AQS,13,14,4,32,102,20
12/6/2019,79,PM2.5,Vancouver-NE 84th Ave,53-011-0024,AQS,3,13,1,.,79,17
12/7/2019,48,PM2.5,Hillsboro - Hare Field,41-067-0004,AQS,3,10,0,.,48,14
12/8/2019,67,PM2.5,Portland - SE Lafayette,41-051-0080,AQS,6,7,1,20,67,17
12/9/2019,51,PM2.5,Hillsboro - Hare Field,41-067-0004,AQS,6,8,0,.,51,13
12/10/2019,49,PM2.5,Tualatin Bradbury Court (TBC) - Near Road Site,41-067-0005,AQS,3,6,1,.,49,16
12/11/2019,47,PM2.5,Hillsboro - Hare Field,41-067-0004,AQS,3,17,0,10,47,22
12/12/2019,46,PM2.5,Hillsboro - Hare Field,41-067-0004,AQS,3,28,0,.,46,31
12/13/2019,52,PM2.5,Hillsboro - Hare Field,41-067-0004,AQS,6,16,1,.,52,29
12/14/2019,54,PM2.5,Tualatin Bradbury Court (TBC) - Near Road Site,41-067-0005,AQS,5,19,1,13,54,24
12/15/2019,68,PM2.5,Portland - SE Lafayette,41-051-0080,AQS,8,12,1,.,68,22
12/16/2019,59,PM2.5,YACOLT - YACOLT RD,53-011-0022,AQS,9,18,1,.,59,25
12/17/2019,69,PM2.5,Vancouver-NE 84th Ave,53-011-0024,AQS,8,18,0,21,69,20
12/18/2019,64,PM2.5,Vancouver-NE 84th Ave,53-011-0024,AQS,6,17,0,.,64,20
12/19/2019,35,Ozone,Portland - SE Lafayette,41-051-0080,AQS,3,35,0,.,34,23
12/20/2019,34,Ozone,Portland - SE Lafayette,41-051-0080,AQS,3,34,0,5,19,25
12/21/2019,33,PM2.5,Hillsboro - Hare Field,41-067-0004,AQS,3,27,0,.,33,21
12/22/2019,49,PM2.5,Portland - SE Lafayette,41-051-0080,AQS,5,19,0,.,49,20
12/23/2019,32,PM2.5,Portland - SE Lafayette,41-051-0080,AQS,8,21,1,11,32,23
12/24/2019,54,PM2.5,Tualatin Bradbury Court (TBC) - Near Road Site,41-067-0005,AQS,8,10,0,.,54,16
12/25/2019,57,PM2.5,Vancouver-NE 84th Ave,53-011-0024,AQS,6,21,0,.,57,16
12/26/2019,55,PM2.5,Vancouver-NE 84th Ave,53-011-0024,AQS,3,19,0,.,55,25
12/27/2019,48,PM2.5,Tualatin Bradbury Court (TBC) - Near Road Site,41-067-0005,AQS,5,11,0,.,48,19
12/28/2019,63,PM2.5,Tualatin Bradbury Court (TBC) - Near Road Site,41-067-0005,AQS,7,16,1,.,63,15
12/29/2019,49,PM2.5,Hillsboro - Hare Field,41-067-0004,AQS,3,18,0,9,49,12
12/30/2019,55,PM2.5,Vancouver-NE 84th Ave,53-011-0024,AQS,6,15,0,.,55,18
12/31/2019,33,PM2.5,Hillsboro - Hare Field,41-067-0004,AQS,7,25,0,.,33,12
1/1/2020,29,Ozone,Portland - SE Lafayette,41-051-0080,AirNow,29,16,,,,
1/2/2020,28,Ozone,Portland - SE Lafayette,41-051-0080,AirNow,28,20,,,,
1/3/2020,35,Ozone,Portland - SE Lafayette,41-051-0080,AirNow,35,20,,,,
1/4/2020,34,Ozone,Portland - SE Lafayette,41-051-0080,AirNow,34,20,,,,
1/5/2020,31,Ozone,Portland - SE Lafayette,41-051-0080,AirNow,31,15,,,,
1/6/2020,31,Ozone,Portland - SE Lafayette,41-051-0080,AirNow,31,13,,,,
1/7/2020,32,Ozone,Portland - SE Lafayette,41-051-0080,AirNow,32,13,,,,
1/8/2020,24,Ozone,Portland - SE Lafayette,41-051-0080,AirNow,24,19,,,,
1/9/2020,36,PM2.5,Hillsboro - Hare Field,41-067-0004,AirNow,14,36,,,,
1/10/2020,34,Ozone,Portland - SE Lafayette,41-051-0080,AirNow,34,16,,,,
1/11/2020,31,Ozone,Portland - SE Lafayette,41-051-0080,AirNow,31,16,,,,
1/12/2020,33,Ozone,Portland - SE Lafayette,41-051-0080,AirNow,33,13,,,,
1/13/2020,30,Ozone,Portland - SE Lafayette,41-051-0080,AirNow,30,27,,,,
1/14/2020,28,Ozone,Portland - SE Lafayette,41-051-0080,AirNow,28,26,,,,
1/15/2020,33,Ozone,Portland - SE Lafayette,41-051-0080,AirNow,33,18,,,,
1/16/2020,43,PM2.5,Portland - SE Lafayette,41-051-0080,AirNow,23,43,,,,
1/17/2020,33,PM2.5,Tualatin Bradbury Court (TBC) - Near Road Site,41-067-0005,AirNow,24,33,,,,
1/18/2020,25,PM2.5,Tualatin Bradbury Court (TBC) - Near Road Site,41-067-0005,AirNow,24,25,,,,
1/19/2020,30,PM2.5,Portland - SE Lafayette,41-051-0080,AirNow,25,30,,,,
1/20/2020,61,PM2.5,Vancouver-NE 84th Ave,53-011-0024,AirNow,22,61,,,,
1/21/2020,34,Ozone,Portland - SE Lafayette,41-051-0080,AirNow,34,28,,,,
1/22/2020,28,Ozone,Portland - SE Lafayette,41-051-0080,AirNow,28,12,,,,
1/23/2020,28,Ozone,Portland - SE Lafayette,41-051-0080,AirNow,28,15,,,,
1/24/2020,30,Ozone,Portland - SE Lafayette,41-051-0080,AirNow,30,23,,,,
1/25/2020,27,PM2.5,Hillsboro - Hare Field,41-067-0004,AirNow,25,27,,,,
1/26/2020,32,Ozone,Portland - SE Lafayette,41-051-0080,AirNow,32,17,,,,
1/27/2020,33,Ozone,Portland - SE Lafayette,41-051-0080,AirNow,33,23,,,,
1/28/2020,33,Ozone,Portland - SE Lafayette,41-051-0080,AirNow,33,13,,,,
1/29/2020,21,PM2.5,Hillsboro - Hare Field,41-067-0004,AirNow,21,21,,,,
1/30/2020,25,PM2.5,Tualatin Bradbury Court (TBC) - Near Road Site,41-067-0005,AirNow,23,25,,,,
1/31/2020,30,Ozone,Portland - SE Lafayette,41-051-0080,AirNow,30,11,,,,
2/1/2020,30,Ozone,Portland - SE Lafayette,41-051-0080,AirNow,30,13,,,,
2/2/2020,52,PM2.5,Portland - SE Lafayette,41-051-0080,AirNow,27,52,,,,
2/3/2020,54,PM2.5,Vancouver-NE 84th Ave,53-011-0024,AirNow,19,54,,,,
2/4/2020,54,PM2.5,Vancouver-NE 84th Ave,53-011-0024,AirNow,29,54,,,,
2/5/2020,35,PM2.5,Hillsboro - Hare Field,41-067-0004,AirNow,27,35,,,,
2/6/2020,31,Ozone,Portland - SE Lafayette,41-051-0080,AirNow,31,11,,,,
2/7/2020,34,Ozone,Portland - SE Lafayette,41-051-0080,AirNow,34,12,,,,
2/8/2020,31,Ozone,Portland - SE Lafayette,41-051-0080,AirNow,31,30,,,,
2/9/2020,51,PM2.5,Portland - SE Lafayette,41-051-0080,AirNow,18,51,,,,
2/10/2020,51,PM2.5,Tualatin Bradbury Court (TBC) - Near Road Site,41-067-0005,AirNow,17,51,,,,
2/11/2020,64,PM2.5,Hillsboro - Hare Field,41-067-0004,AirNow,5,64,,,,
2/12/2020,61,PM2.5,Portland - SE Lafayette,41-051-0080,AirNow,17,61,,,,
2/13/2020,53,PM2.5,Portland - SE Lafayette,41-051-0080,AirNow,22,53,,,,
2/14/2020,27,Ozone,Portland - SE Lafayette,41-051-0080,AirNow,27,25,,,,
2/15/2020,30,Ozone,Portland - SE Lafayette,41-051-0080,AirNow,30,15,,,,
2/16/2020,31,Ozone,Portland - SE Lafayette,41-051-0080,AirNow,31,25,,,,
2/17/2020,31,Ozone,Portland - SE Lafayette,41-051-0080,AirNow,31,25,,,,
2/18/2020,32,PM2.5,Portland - SE Lafayette,41-051-0080,AirNow,31,32,,,,
2/19/2020,32,Ozone,Portland - SE Lafayette,41-051-0080,AirNow,32,19,,,,
2/20/2020,31,PM2.5,YACOLT - YACOLT RD,53-011-0022,AirNow,30,31,,,,
2/21/2020,59,PM2.5,Vancouver-NE 84th Ave,53-011-0024,AirNow,23,59,,,,
2/22/2020,61,PM2.5,YACOLT - YACOLT RD,53-011-0022,AirNow,27,61,,,,
2/23/2020,37,Ozone,Portland - SE Lafayette,41-051-0080,AirNow,37,29,,,,
2/24/2020,34,PM2.5,Vancouver-NE 84th Ave,53-011-0024,AirNow,29,34,,,,
2/25/2020,47,PM2.5,Vancouver-NE 84th Ave,53-011-0024,AirNow,19,47,,,,
2/26/2020,43,PM2.5,Portland - SE Lafayette,41-051-0080,AirNow,24,43,,,,
2/27/2020,56,PM2.5,Portland - SE Lafayette,41-051-0080,AirNow,21,56,,,,
2/28/2020,45,PM2.5,Vancouver-NE 84th Ave,53-011-0024,AirNow,27,45,,,,
2/29/2020,34,Ozone,Portland - SE Lafayette,41-051-0080,AirNow,34,28,,,,
3/1/2020,47,PM2.5,Vancouver-NE 84th Ave,53-011-0024,AirNow,30,47,,,,
3/2/2020,31,PM2.5,Vancouver-NE 84th Ave,53-011-0024,AirNow,29,31,,,,
3/3/2020,29,Ozone,Portland - SE Lafayette,41-051-0080,AirNow,29,23,,,,
3/4/2020,34,Ozone,Portland - SE Lafayette,41-051-0080,AirNow,34,32,,,,
3/5/2020,46,PM2.5,Portland - SE Lafayette,41-051-0080,AirNow,29,46,,,,
3/6/2020,28,Ozone,Portland - SE Lafayette,41-051-0080,AirNow,28,18,,,,
3/7/2020,30,Ozone,Portland - SE Lafayette,41-051-0080,AirNow,30,23,,,,
3/8/2020,35,PM2.5,Portland - SE Lafayette,41-051-0080,AirNow,31,35,,,,
3/9/2020,53,PM2.5,Portland - SE Lafayette,41-051-0080,AirNow,19,53,,,,
3/10/2020,54,PM2.5,Portland - SE Lafayette,41-051-0080,AirNow,27,54,,,,
3/11/2020,36,Ozone,Portland - SE Lafayette,41-051-0080,AirNow,36,29,,,,
3/12/2020,32,Ozone,Portland - SE Lafayette,41-051-0080,AirNow,32,31,,,,
3/13/2020,35,PM2.5,Vancouver-NE 84th Ave,53-011-0024,AirNow,23,35,,,,
3/14/2020,30,Ozone,Portland - SE Lafayette,41-051-0080,AirNow,30,21,,,,
3/15/2020,31,Ozone,Portland - SE Lafayette,41-051-0080,AirNow,31,15,,,,
3/16/2020,54,Ozone,Portland - SE Lafayette,41-051-0080,AirNow,54,33,,,,
3/17/2020,42,PM2.5,YACOLT - YACOLT RD,53-011-0022,AirNow,29,42,,,,
3/18/2020,47,PM2.5,Vancouver-NE 84th Ave,53-011-0024,AirNow,35,47,,,,
3/19/2020,57,PM2.5,Portland - SE Lafayette,41-051-0080,AirNow,29,57,,,,
3/20/2020,44,PM2.5,YACOLT - YACOLT RD,53-011-0022,AirNow,37,44,,,,
3/21/2020,55,PM2.5,Portland - SE Lafayette,41-051-0080,AirNow,37,55,,,,
3/22/2020,69,PM2.5,Portland - SE Lafayette,41-051-0080,AirNow,38,69,,,,
3/23/2020,34,Ozone,Portland - SE Lafayette,41-051-0080,AirNow,34,15,,,,
3/24/2020,32,Ozone,Portland - SE Lafayette,41-051-0080,AirNow,32,14,,,,
3/25/2020,32,Ozone,Portland - SE Lafayette,41-051-0080,AirNow,32,25,,,,
3/26/2020,36,PM2.5,Hillsboro - Hare Field,41-067-0004,AirNow,32,36,,,,
3/27/2020,35,Ozone,Portland - SE Lafayette,41-051-0080,AirNow,35,32,,,,
3/28/2020,35,Ozone,Portland - SE Lafayette,41-051-0080,AirNow,35,22,,,,
3/29/2020,32,Ozone,Portland - SE Lafayette,41-051-0080,AirNow,32,12,,,,
3/30/2020,35,Ozone,Portland - SE Lafayette,41-051-0080,AirNow,35,12,,,,
3/31/2020,36,Ozone,Portland - SE Lafayette,41-051-0080,AirNow,36,12,,,,
4/1/2020,30,Ozone,Portland - SE Lafayette,41-051-0080,AirNow,30,18,,,,
4/2/2020,29,Ozone,Portland - SE Lafayette,41-051-0080,AirNow,29,19,,,,
4/3/2020,27,Ozone,Portland - SE Lafayette,41-051-0080,AirNow,27,25,,,,
4/4/2020,27,Ozone,Portland - SE Lafayette,41-051-0080,AirNow,27,25,,,,
4/5/2020,31,Ozone,Portland - SE Lafayette,41-051-0080,AirNow,31,25,,,,
4/6/2020,33,PM2.5,Vancouver-NE 84th Ave,53-011-0024,AirNow,30,33,,,,
4/7/2020,41,Ozone,Portland - SE Lafayette,41-051-0080,AirNow,41,26,,,,
4/8/2020,40,Ozone,Portland - SE Lafayette,41-051-0080,AirNow,40,36,,,,
4/9/2020,44,Ozone,Portland - SE Lafayette,41-051-0080,AirNow,44,38,,,,
4/10/2020,35,Ozone,Portland - SE Lafayette,41-051-0080,AirNow,35,23,,,,
4/11/2020,40,Ozone,Portland - SE Lafayette,41-051-0080,AirNow,40,27,,,,
4/12/2020,45,Ozone,Portland - SE Lafayette,41-051-0080,AirNow,45,38,,,,
4/13/2020,57,PM2.5,SAUVIE ISLAND-SIS,41-009-0004,AirNow,46,57,,,,
4/14/2020,43,Ozone,Portland - SE Lafayette,41-051-0080,AirNow,43,23,,,,
4/15/2020,32,Ozone,Portland - SE Lafayette,41-051-0080,AirNow,32,14,,,,
4/16/2020,44,Ozone,Tualatin Bradbury Court (TBC) - Near Road Site,41-067-0005,AirNow,44,22,,,,
4/17/2020,46,Ozone,Portland - SE Lafayette,41-051-0080,AirNow,46,22,,,,
4/18/2020,26,PM2.5,Tualatin Bradbury Court (TBC) - Near Road Site,41-067-0005,AirNow,26,26,,,,
4/19/2020,38,Ozone,Portland - SE Lafayette,41-051-0080,AirNow,38,27,,,,
4/20/2020,36,PM2.5,Portland - SE Lafayette,41-051-0080,AirNow,35,36,,,,
4/21/2020,29,Ozone,Portland - SE Lafayette,41-051-0080,AirNow,29,18,,,,
4/22/2020,21,PM2.5,Tualatin Bradbury Court (TBC) - Near Road Site,41-067-0005,AirNow,19,21,,,,
4/23/2020,34,Ozone,Portland - SE Lafayette,41-051-0080,AirNow,34,20,,,,
