,date,overall_aqi_value,main_pollutant,site_name,site_id,source_aqi,co,ozone,so2,pm10,pm25,no2,lat,lon,city_name,state_ordinance,population
121,2019-05-02,44,Ozone,CARUS TRAILER/SPANGLER RD,41-005-0004,AQS,2,44,0,.,27.0,16.0,45.5051,-122.675,Portland,2020-03-23,653115
122,2019-05-03,37,Ozone,CARUS TRAILER/SPANGLER RD,41-005-0004,AQS,3,37,0,11,21.0,21.0,45.5051,-122.675,Portland,2020-03-23,653115
123,2019-05-04,42,Ozone,CARUS TRAILER/SPANGLER RD,41-005-0004,AQS,2,42,0,.,24.0,11.0,45.5051,-122.675,Portland,2020-03-23,653115
124,2019-05-05,39,Ozone,CARUS TRAILER/SPANGLER RD,41-005-0004,AQS,2,39,0,.,25.0,9.0,45.5051,-122.675,Portland,2020-03-23,653115
125,2019-05-06,44,Ozone,CARUS TRAILER/SPANGLER RD,41-005-0004,AQS,2,44,0,14,30.0,18.0,45.5051,-122.675,Portland,2020-03-23,653115
126,2019-05-07,44,Ozone,CARUS TRAILER/SPANGLER RD,41-005-0004,AQS,2,44,0,.,30.0,13.0,45.5051,-122.675,Portland,2020-03-23,653115
127,2019-05-08,38,Ozone,CARUS TRAILER/SPANGLER RD,41-005-0004,AQS,2,38,0,.,34.0,15.0,45.5051,-122.675,Portland,2020-03-23,653115
128,2019-05-09,45,Ozone,CARUS TRAILER/SPANGLER RD,41-005-0004,AQS,3,45,0,24,28.0,25.0,45.5051,-122.675,Portland,2020-03-23,653115
129,2019-05-10,84,Ozone,CARUS TRAILER/SPANGLER RD,41-005-0004,AQS,7,84,1,.,38.0,40.0,45.5051,-122.675,Portland,2020-03-23,653115
130,2019-05-11,71,Ozone,VANCOUVER - BLAIRMONT DR,53-011-0011,AQS,10,71,0,.,40.0,31.0,45.5051,-122.675,Portland,2020-03-23,653115
131,2019-05-12,37,Ozone,VANCOUVER - BLAIRMONT DR,53-011-0011,AQS,2,37,0,8,24.0,9.0,45.5051,-122.675,Portland,2020-03-23,653115
132,2019-05-13,36,Ozone,SAUVIE ISLAND-SIS,41-009-0004,AQS,2,36,0,.,29.0,10.0,45.5051,-122.675,Portland,2020-03-23,653115
133,2019-05-14,25,Ozone,SAUVIE ISLAND-SIS,41-009-0004,AQS,2,25,.,.,22.0,11.0,45.5051,-122.675,Portland,2020-03-23,653115
134,2019-05-15,25,Ozone,VANCOUVER - BLAIRMONT DR,53-011-0011,AQS,2,25,0,9,24.0,15.0,45.5051,-122.675,Portland,2020-03-23,653115
135,2019-05-16,31,Ozone,CARUS TRAILER/SPANGLER RD,41-005-0004,AQS,3,31,0,.,25.0,16.0,45.5051,-122.675,Portland,2020-03-23,653115
136,2019-05-17,37,Ozone,CARUS TRAILER/SPANGLER RD,41-005-0004,AQS,2,37,0,.,20.0,16.0,45.5051,-122.675,Portland,2020-03-23,653115
137,2019-05-18,35,Ozone,VANCOUVER - BLAIRMONT DR,53-011-0011,AQS,2,35,0,6,19.0,12.0,45.5051,-122.675,Portland,2020-03-23,653115
138,2019-05-19,41,Ozone,CARUS TRAILER/SPANGLER RD,41-005-0004,AQS,2,41,0,.,15.0,9.0,45.5051,-122.675,Portland,2020-03-23,653115
139,2019-05-20,37,Ozone,CARUS TRAILER/SPANGLER RD,41-005-0004,AQS,2,37,0,.,22.0,16.0,45.5051,-122.675,Portland,2020-03-23,653115
140,2019-05-21,36,Ozone,CARUS TRAILER/SPANGLER RD,41-005-0004,AQS,2,36,0,7,19.0,16.0,45.5051,-122.675,Portland,2020-03-23,653115
141,2019-05-22,36,Ozone,CARUS TRAILER/SPANGLER RD,41-005-0004,AQS,3,36,0,.,25.0,13.0,45.5051,-122.675,Portland,2020-03-23,653115
142,2019-05-23,34,Ozone,CARUS TRAILER/SPANGLER RD,41-005-0004,AQS,3,34,0,.,30.0,8.0,45.5051,-122.675,Portland,2020-03-23,653115
143,2019-05-24,36,Ozone,CARUS TRAILER/SPANGLER RD,41-005-0004,AQS,3,36,0,10,26.0,8.0,45.5051,-122.675,Portland,2020-03-23,653115
144,2019-05-25,29,Ozone,CARUS TRAILER/SPANGLER RD,41-005-0004,AQS,3,29,0,.,21.0,8.0,45.5051,-122.675,Portland,2020-03-23,653115
145,2019-05-26,33,Ozone,CARUS TRAILER/SPANGLER RD,41-005-0004,AQS,3,33,0,.,21.0,12.0,45.5051,-122.675,Portland,2020-03-23,653115
146,2019-05-27,29,PM2.5,Vancouver-NE 84th Ave,53-011-0024,AQS,3,27,0,9,29.0,6.0,45.5051,-122.675,Portland,2020-03-23,653115
147,2019-05-28,53,PM2.5,Tualatin Bradbury Court (TBC) - Near Road Site,41-067-0005,AQS,3,30,0,.,53.0,15.0,45.5051,-122.675,Portland,2020-03-23,653115
148,2019-05-29,41,PM2.5,CARUS TRAILER/SPANGLER RD,41-005-0004,AQS,2,39,0,.,41.0,7.0,45.5051,-122.675,Portland,2020-03-23,653115
149,2019-05-30,37,Ozone,CARUS TRAILER/SPANGLER RD,41-005-0004,AQS,2,37,0,9,35.0,7.0,45.5051,-122.675,Portland,2020-03-23,653115
150,2019-05-31,37,Ozone,CARUS TRAILER/SPANGLER RD,41-005-0004,AQS,3,37,0,.,33.0,10.0,45.5051,-122.675,Portland,2020-03-23,653115
